CustomerID,OrderID,CustomerContact,Country,OrderDate,ProductID,UnitPrice,Quantity,Discount
CHOPS,10519,Yang Wang,Switzerland,1/18/2020,56,38,560,0
CHOPS,10519,Yang Wang,Switzerland,1/18/2020,60,34,600,0.05
SANTG,10520,Jonas Bergulfsen,Norway,1/19/2020,24,4.5,240,0
SANTG,10520,Jonas Bergulfsen,Norway,1/19/2020,53,32.8,530,0
CACTU,10521,Patricio Simpson,Argentina,1/19/2020,35,18,350,0
CACTU,10521,Patricio Simpson,Argentina,1/19/2020,41,9.65,410,0
CACTU,10521,Patricio Simpson,Argentina,1/19/2020,68,12.5,680,0
LEHMS,10522,Renate Messner,Germany,1/20/2020,1,18,10,0.2
LEHMS,10522,Renate Messner,Germany,1/20/2020,8,40,80,0
LEHMS,10522,Renate Messner,Germany,1/20/2020,30,25.89,300,0.2
LEHMS,10522,Renate Messner,Germany,1/20/2020,40,18.4,400,0.2
SEVES,10523,Hari Kumar,UK,1/21/2020,17,39,170,0.1
SEVES,10523,Hari Kumar,UK,1/21/2020,20,81,200,0.1
SEVES,10523,Hari Kumar,UK,1/21/2020,37,26,370,0.1
SEVES,10523,Hari Kumar,UK,1/21/2020,41,9.65,410,0.1
BERGS,10524,Christina Berglund,Sweden,1/21/2020,10,31,100,0
BERGS,10524,Christina Berglund,Sweden,1/21/2020,30,25.89,300,0
BERGS,10524,Christina Berglund,Sweden,1/21/2020,43,46,430,0
BERGS,10524,Christina Berglund,Sweden,1/21/2020,54,7.45,540,0
BONAP,10525,Laurence Lebihan,France,1/22/2020,36,19,360,0
BONAP,10525,Laurence Lebihan,France,1/22/2020,40,18.4,400,0.1
WARTH,10526,Pirkko Koskitalo,Finland,1/25/2020,1,18,10,0.15
WARTH,10526,Pirkko Koskitalo,Finland,1/25/2020,13,6,130,0
WARTH,10526,Pirkko Koskitalo,Finland,1/25/2020,56,38,560,0.15
QUICK,10527,Horst Kloss,Germany,1/25/2020,4,22,40,0.1
QUICK,10527,Horst Kloss,Germany,1/25/2020,36,19,360,0.1
GREAL,10528,Howard Snyder,USA,1/26/2020,11,21,110,0
GREAL,10528,Howard Snyder,USA,1/26/2020,33,2.5,330,0.2
GREAL,10528,Howard Snyder,USA,1/26/2020,72,34.8,720,0
MAISD,10529,Catherine Dewey,Belgium,1/27/2020,55,24,550,0
MAISD,10529,Catherine Dewey,Belgium,1/27/2020,68,12.5,680,0
MAISD,10529,Catherine Dewey,Belgium,1/27/2020,69,36,690,0
PICCO,10530,Georg Pipps,Austria,1/28/2020,17,39,170,0
PICCO,10530,Georg Pipps,Austria,1/28/2020,43,46,430,0
PICCO,10530,Georg Pipps,Austria,1/28/2020,61,28.5,610,0
PICCO,10530,Georg Pipps,Austria,1/28/2020,76,18,760,0
OCEAN,10531,Yvonne Moncada,Argentina,1/28/2020,59,55,590,0
EASTC,10532,Ann Devon,UK,1/29/2020,30,25.89,300,0
EASTC,10532,Ann Devon,UK,1/29/2020,66,17,660,0
FOLKO,10533,Maria Larsson,Sweden,2/1/2020,4,22,40,0.05
FOLKO,10533,Maria Larsson,Sweden,2/1/2020,72,34.8,720,0
FOLKO,10533,Maria Larsson,Sweden,2/1/2020,73,15,730,0.05
LEHMS,10534,Renate Messner,Germany,2/1/2020,30,25.89,300,0
LEHMS,10534,Renate Messner,Germany,2/1/2020,40,18.4,400,0.2
LEHMS,10534,Renate Messner,Germany,2/1/2020,54,7.45,540,0.2
ANTON,10535,Antonio Moreno,Mexico,2/2/2020,11,21,110,0.1
ANTON,10535,Antonio Moreno,Mexico,2/2/2020,40,18.4,400,0.1
ANTON,10535,Antonio Moreno,Mexico,2/2/2020,57,19.5,570,0.1
ANTON,10535,Antonio Moreno,Mexico,2/2/2020,59,55,590,0.1
LEHMS,10536,Renate Messner,Germany,2/3/2020,12,38,120,0.25
LEHMS,10536,Renate Messner,Germany,2/3/2020,31,12.5,310,0
LEHMS,10536,Renate Messner,Germany,2/3/2020,33,2.5,330,0
LEHMS,10536,Renate Messner,Germany,2/3/2020,60,34,600,0.25
RICSU,10537,Michael Holz,Switzerland,2/3/2020,31,12.5,310,0
RICSU,10537,Michael Holz,Switzerland,2/3/2020,51,53,510,0
RICSU,10537,Michael Holz,Switzerland,2/3/2020,58,13.25,580,0
RICSU,10537,Michael Holz,Switzerland,2/3/2020,72,34.8,720,0
RICSU,10537,Michael Holz,Switzerland,2/3/2020,73,15,730,0
BSBEV,10538,Victoria Ashworth,UK,2/4/2020,70,15,700,0
BSBEV,10538,Victoria Ashworth,UK,2/4/2020,72,34.8,720,0
BSBEV,10539,Victoria Ashworth,UK,2/5/2020,13,6,130,0
BSBEV,10539,Victoria Ashworth,UK,2/5/2020,21,10,210,0
BSBEV,10539,Victoria Ashworth,UK,2/5/2020,33,2.5,330,0
BSBEV,10539,Victoria Ashworth,UK,2/5/2020,49,20,490,0
QUICK,10540,Horst Kloss,Germany,2/8/2020,3,10,30,0
QUICK,10540,Horst Kloss,Germany,2/8/2020,26,31.23,260,0
QUICK,10540,Horst Kloss,Germany,2/8/2020,38,263.5,380,0
QUICK,10540,Horst Kloss,Germany,2/8/2020,68,12.5,680,0
HANAR,10541,Mario Pontes,Brazil,2/8/2020,24,4.5,240,0.1
HANAR,10541,Mario Pontes,Brazil,2/8/2020,38,263.5,380,0.1
HANAR,10541,Mario Pontes,Brazil,2/8/2020,65,21.05,650,0.1
HANAR,10541,Mario Pontes,Brazil,2/8/2020,71,21.5,710,0.1
KOENE,10542,Philip Cramer,Germany,2/9/2020,11,21,110,0.05
KOENE,10542,Philip Cramer,Germany,2/9/2020,54,7.45,540,0.05
LILAS,10543,Carlos Gonzalez,Venezuela,2/10/2020,12,38,120,0.15
LILAS,10543,Carlos Gonzalez,Venezuela,2/10/2020,23,9,230,0.15
LONEP,10544,Fran Wilson,USA,2/10/2020,28,45.6,280,0
LONEP,10544,Fran Wilson,USA,2/10/2020,67,14,670,0
LAZYK,10545,John Steel,USA,2/11/2020,11,21,110,0
VICTE,10546,Mary Saveley,France,2/12/2020,7,30,70,0
VICTE,10546,Mary Saveley,France,2/12/2020,35,18,350,0
VICTE,10546,Mary Saveley,France,2/12/2020,62,49.3,620,0
SEVES,10547,Hari Kumar,UK,2/12/2020,32,32,320,0.15
SEVES,10547,Hari Kumar,UK,2/12/2020,36,19,360,0
TOMSP,10548,Karin Josephs,Germany,2/15/2020,34,14,340,0.25
TOMSP,10548,Karin Josephs,Germany,2/15/2020,41,9.65,410,0
QUICK,10549,Horst Kloss,Germany,2/16/2020,31,12.5,310,0.15
QUICK,10549,Horst Kloss,Germany,2/16/2020,45,9.5,450,0.15
QUICK,10549,Horst Kloss,Germany,2/16/2020,51,53,510,0.15
GODOS,10550,Jose Pedro Freyre,Spain,2/17/2020,17,39,170,0.1
GODOS,10550,Jose Pedro Freyre,Spain,2/17/2020,19,9.2,190,0
GODOS,10550,Jose Pedro Freyre,Spain,2/17/2020,21,10,210,0.1
GODOS,10550,Jose Pedro Freyre,Spain,2/17/2020,61,28.5,610,0.1
FURIB,10551,Lino Rodriguez,Portugal,2/17/2020,16,17.45,160,0.15
FURIB,10551,Lino Rodriguez,Portugal,2/17/2020,35,18,350,0.15
FURIB,10551,Lino Rodriguez,Portugal,2/17/2020,44,19.45,440,0
HILAA,10552,Carlos Hernandez,Venezuela,2/18/2020,69,36,690,0
HILAA,10552,Carlos Hernandez,Venezuela,2/18/2020,75,7.75,750,0
WARTH,10553,Pirkko Koskitalo,Finland,2/19/2020,11,21,110,0
WARTH,10553,Pirkko Koskitalo,Finland,2/19/2020,16,17.45,160,0
WARTH,10553,Pirkko Koskitalo,Finland,2/19/2020,22,21,220,0
WARTH,10553,Pirkko Koskitalo,Finland,2/19/2020,31,12.5,310,0
WARTH,10553,Pirkko Koskitalo,Finland,2/19/2020,35,18,350,0
OTTIK,10554,Henriette Pfalzheim,Germany,2/19/2020,16,17.45,160,0.05
OTTIK,10554,Henriette Pfalzheim,Germany,2/19/2020,23,9,230,0.05
OTTIK,10554,Henriette Pfalzheim,Germany,2/19/2020,62,49.3,620,0.05
OTTIK,10554,Henriette Pfalzheim,Germany,2/19/2020,77,13,770,0.05
SAVEA,10555,Jose Pavarotti,USA,2/22/2020,14,23.25,140,0.2
SAVEA,10555,Jose Pavarotti,USA,2/22/2020,19,9.2,190,0.2
SAVEA,10555,Jose Pavarotti,USA,2/22/2020,24,4.5,240,0.2
SAVEA,10555,Jose Pavarotti,USA,2/22/2020,51,53,510,0.2
SAVEA,10555,Jose Pavarotti,USA,2/22/2020,56,38,560,0.2
SIMOB,10556,Jytte Petersen,Denmark,2/23/2020,72,34.8,720,0
LEHMS,10557,Renate Messner,Germany,2/23/2020,64,33.25,640,0
LEHMS,10557,Renate Messner,Germany,2/23/2020,75,7.75,750,0
AROUT,10558,Thomas Hardy,UK,2/24/2020,47,9.5,470,0
AROUT,10558,Thomas Hardy,UK,2/24/2020,51,53,510,0
AROUT,10558,Thomas Hardy,UK,2/24/2020,52,7,520,0
AROUT,10558,Thomas Hardy,UK,2/24/2020,53,32.8,530,0
AROUT,10558,Thomas Hardy,UK,2/24/2020,73,15,730,0
BLONP,10559,Frederique Citeaux,France,2/25/2020,41,9.65,410,0.05
BLONP,10559,Frederique Citeaux,France,2/25/2020,55,24,550,0.05
FRANK,10560,Peter Franken,Germany,2/26/2020,30,25.89,300,0
FRANK,10560,Peter Franken,Germany,2/26/2020,62,49.3,620,0.25
FOLKO,10561,Maria Larsson,Sweden,2/26/2020,44,19.45,440,0
FOLKO,10561,Maria Larsson,Sweden,2/26/2020,51,53,510,0
REGGC,10562,Maurizio Moroni,Italy,2/29/2020,33,2.5,330,0.1
REGGC,10562,Maurizio Moroni,Italy,2/29/2020,62,49.3,620,0.1
RICAR,10563,Janete Limeira,Brazil,3/1/2020,36,19,360,0
RICAR,10563,Janete Limeira,Brazil,3/1/2020,52,7,520,0
RATTC,10564,Paula Wilson,USA,3/1/2020,17,39,170,0.05
RATTC,10564,Paula Wilson,USA,3/1/2020,31,12.5,310,0.05
RATTC,10564,Paula Wilson,USA,3/1/2020,55,24,550,0.05
MEREP,10565,Jean Fresniere,Canada,3/2/2020,24,4.5,240,0.1
MEREP,10565,Jean Fresniere,Canada,3/2/2020,64,33.25,640,0.1
BLONP,10566,Frederique Citeaux,France,3/3/2020,11,21,110,0.15
BLONP,10566,Frederique Citeaux,France,3/3/2020,18,62.5,180,0.15
BLONP,10566,Frederique Citeaux,France,3/3/2020,76,18,760,0
HUNGO,10567,Patricia McKenna,Ireland,3/3/2020,31,12.5,310,0.2
HUNGO,10567,Patricia McKenna,Ireland,3/3/2020,51,53,510,0
HUNGO,10567,Patricia McKenna,Ireland,3/3/2020,59,55,590,0.2
GALED,10568,Eduardo Saavedra,Spain,3/4/2020,10,31,100,0
RATTC,10569,Paula Wilson,USA,3/7/2020,31,12.5,310,0.2
RATTC,10569,Paula Wilson,USA,3/7/2020,76,18,760,0
MEREP,10570,Jean Fresniere,Canada,3/8/2020,11,21,110,0.05
MEREP,10570,Jean Fresniere,Canada,3/8/2020,56,38,560,0.05
ERNSH,10571,Roland Mendel,Austria,3/8/2020,14,23.25,140,0.15
ERNSH,10571,Roland Mendel,Austria,3/8/2020,42,14,420,0.15
BERGS,10572,Christina Berglund,Sweden,3/9/2020,16,17.45,160,0.1
BERGS,10572,Christina Berglund,Sweden,3/9/2020,32,32,320,0.1
BERGS,10572,Christina Berglund,Sweden,3/9/2020,40,18.4,400,0
BERGS,10572,Christina Berglund,Sweden,3/9/2020,75,7.75,750,0.1
ANTON,10573,Antonio Moreno,Mexico,3/10/2020,17,39,170,0
ANTON,10573,Antonio Moreno,Mexico,3/10/2020,34,14,340,0
ANTON,10573,Antonio Moreno,Mexico,3/10/2020,53,32.8,530,0
TRAIH,10574,Helvetius Nagy,USA,3/10/2020,33,2.5,330,0
TRAIH,10574,Helvetius Nagy,USA,3/10/2020,40,18.4,400,0
TRAIH,10574,Helvetius Nagy,USA,3/10/2020,62,49.3,620,0
TRAIH,10574,Helvetius Nagy,USA,3/10/2020,64,33.25,640,0
MORGK,10575,Alexander Feuer,Germany,3/11/2020,59,55,590,0
MORGK,10575,Alexander Feuer,Germany,3/11/2020,63,43.9,630,0
MORGK,10575,Alexander Feuer,Germany,3/11/2020,72,34.8,720,0
MORGK,10575,Alexander Feuer,Germany,3/11/2020,76,18,760,0
TORTU,10576,Miguel Angel Paolino,Mexico,3/14/2020,1,18,10,0
TORTU,10576,Miguel Angel Paolino,Mexico,3/14/2020,31,12.5,310,0
TORTU,10576,Miguel Angel Paolino,Mexico,3/14/2020,44,19.45,440,0
TRAIH,10577,Helvetius Nagy,USA,3/14/2020,39,18,390,0
TRAIH,10577,Helvetius Nagy,USA,3/14/2020,75,7.75,750,0
TRAIH,10577,Helvetius Nagy,USA,3/14/2020,77,13,770,0
BSBEV,10578,Victoria Ashworth,UK,3/15/2020,35,18,350,0
BSBEV,10578,Victoria Ashworth,UK,3/15/2020,57,19.5,570,0
LETSS,10579,Jaime Yorres,USA,3/16/2020,15,15.5,150,0
LETSS,10579,Jaime Yorres,USA,3/16/2020,75,7.75,750,0
OTTIK,10580,Henriette Pfalzheim,Germany,3/17/2020,14,23.25,140,0.05
OTTIK,10580,Henriette Pfalzheim,Germany,3/17/2020,41,9.65,410,0.05
OTTIK,10580,Henriette Pfalzheim,Germany,3/17/2020,65,21.05,650,0.05
FAMIA,10581,Aria Cruz,Brazil,3/17/2020,75,7.75,750,0.2
BLAUS,10582,Hanna Moos,Germany,3/18/2020,57,19.5,570,0
BLAUS,10582,Hanna Moos,Germany,3/18/2020,76,18,760,0
WARTH,10583,Pirkko Koskitalo,Finland,3/21/2020,29,123.79,290,0
WARTH,10583,Pirkko Koskitalo,Finland,3/21/2020,60,34,600,0.15
WARTH,10583,Pirkko Koskitalo,Finland,3/21/2020,69,36,690,0.15
BLONP,10584,Frederique Citeaux,France,3/21/2020,31,12.5,310,0.05
WELLI,10585,Paula Parente,Brazil,3/22/2020,47,9.5,470,0
REGGC,10586,Maurizio Moroni,Italy,3/23/2020,52,7,520,0.15
QUEDE,10587,Bernardo Batista,Brazil,3/23/2020,26,31.23,260,0
QUEDE,10587,Bernardo Batista,Brazil,3/23/2020,35,18,350,0
QUEDE,10587,Bernardo Batista,Brazil,3/23/2020,77,13,770,0
QUICK,10588,Horst Kloss,Germany,3/24/2020,18,62.5,180,0.2
QUICK,10588,Horst Kloss,Germany,3/24/2020,42,14,420,0.2
GREAL,10589,Howard Snyder,USA,3/25/2020,35,18,350,0
MEREP,10590,Jean Fresniere,Canada,3/28/2020,1,18,10,0
MEREP,10590,Jean Fresniere,Canada,3/28/2020,77,13,770,0.05
VAFFE,10591,Palle Ibsen,Denmark,3/28/2020,3,10,30,0
VAFFE,10591,Palle Ibsen,Denmark,3/28/2020,7,30,70,0
VAFFE,10591,Palle Ibsen,Denmark,3/28/2020,54,7.45,540,0
LEHMS,10592,Renate Messner,Germany,3/29/2020,15,15.5,150,0.05
LEHMS,10592,Renate Messner,Germany,3/29/2020,26,31.23,260,0.05
LEHMS,10593,Renate Messner,Germany,3/30/2020,20,81,200,0.2
LEHMS,10593,Renate Messner,Germany,3/30/2020,69,36,690,0.2
LEHMS,10593,Renate Messner,Germany,3/30/2020,76,18,760,0.2
OLDWO,10594,Rene Phillips,USA,3/30/2020,52,7,520,0
OLDWO,10594,Rene Phillips,USA,3/30/2020,58,13.25,580,0
ERNSH,10595,Roland Mendel,Austria,3/31/2020,35,18,350,0.25
ERNSH,10595,Roland Mendel,Austria,3/31/2020,61,28.5,610,0.25
ERNSH,10595,Roland Mendel,Austria,3/31/2020,69,36,690,0.25
WHITC,10596,Karl Jablonski,USA,4/1/2020,56,38,560,0.2
WHITC,10596,Karl Jablonski,USA,4/1/2020,63,43.9,630,0.2
WHITC,10596,Karl Jablonski,USA,4/1/2020,75,7.75,750,0.2
PICCO,10597,Georg Pipps,Austria,4/1/2020,24,4.5,240,0.2
PICCO,10597,Georg Pipps,Austria,4/1/2020,57,19.5,570,0
PICCO,10597,Georg Pipps,Austria,4/1/2020,65,21.05,650,0.2
RATTC,10598,Paula Wilson,USA,4/4/2020,27,43.9,270,0
RATTC,10598,Paula Wilson,USA,4/4/2020,71,21.5,710,0
BSBEV,10599,Victoria Ashworth,UK,4/5/2020,62,49.3,620,0
HUNGC,10600,Yoshi Latimer,USA,4/6/2020,54,7.45,540,0
HUNGC,10600,Yoshi Latimer,USA,4/6/2020,73,15,730,0
HILAA,10601,Carlos Hernandez,Venezuela,4/6/2020,13,6,130,0
HILAA,10601,Carlos Hernandez,Venezuela,4/6/2020,59,55,590,0
VAFFE,10602,Palle Ibsen,Denmark,4/7/2020,77,13,770,0.25
SAVEA,10603,Jose Pavarotti,USA,4/8/2020,22,21,220,0
SAVEA,10603,Jose Pavarotti,USA,4/8/2020,49,20,490,0.05
FURIB,10604,Lino Rodriguez,Portugal,4/8/2020,48,12.75,480,0.1
FURIB,10604,Lino Rodriguez,Portugal,4/8/2020,76,18,760,0.1
MEREP,10605,Jean Fresniere,Canada,4/11/2020,16,17.45,160,0.05
MEREP,10605,Jean Fresniere,Canada,4/11/2020,59,55,590,0.05
MEREP,10605,Jean Fresniere,Canada,4/11/2020,60,34,600,0.05
MEREP,10605,Jean Fresniere,Canada,4/11/2020,71,21.5,710,0.05
TRADH,10606,Anabela Domingues,Brazil,4/12/2020,4,22,40,0.2
TRADH,10606,Anabela Domingues,Brazil,4/12/2020,55,24,550,0.2
TRADH,10606,Anabela Domingues,Brazil,4/12/2020,62,49.3,620,0.2
SAVEA,10607,Jose Pavarotti,USA,4/12/2020,7,30,70,0
SAVEA,10607,Jose Pavarotti,USA,4/12/2020,17,39,170,0
SAVEA,10607,Jose Pavarotti,USA,4/12/2020,33,2.5,330,0
SAVEA,10607,Jose Pavarotti,USA,4/12/2020,40,18.4,400,0
SAVEA,10607,Jose Pavarotti,USA,4/12/2020,72,34.8,720,0
TOMSP,10608,Karin Josephs,Germany,4/13/2020,56,38,560,0
DUMON,10609,Janine Labrune,France,4/14/2020,1,18,10,0
DUMON,10609,Janine Labrune,France,4/14/2020,10,31,100,0
DUMON,10609,Janine Labrune,France,4/14/2020,21,10,210,0
LAMAI,10610,Annette Roulet,France,4/15/2020,36,19,360,0.25
WOLZA,10611,Zbyszek Piestrzeniewicz,Poland,4/15/2020,1,18,10,0
WOLZA,10611,Zbyszek Piestrzeniewicz,Poland,4/15/2020,2,19,20,0
WOLZA,10611,Zbyszek Piestrzeniewicz,Poland,4/15/2020,60,34,600,0
SAVEA,10612,Jose Pavarotti,USA,4/18/2020,10,31,100,0
SAVEA,10612,Jose Pavarotti,USA,4/18/2020,36,19,360,0
SAVEA,10612,Jose Pavarotti,USA,4/18/2020,49,20,490,0
SAVEA,10612,Jose Pavarotti,USA,4/18/2020,60,34,600,0
SAVEA,10612,Jose Pavarotti,USA,4/18/2020,76,18,760,0
HILAA,10613,Carlos Hernandez,Venezuela,4/19/2020,13,6,130,0.1
HILAA,10613,Carlos Hernandez,Venezuela,4/19/2020,75,7.75,750,0
BLAUS,10614,Hanna Moos,Germany,4/19/2020,11,21,110,0
BLAUS,10614,Hanna Moos,Germany,4/19/2020,21,10,210,0
BLAUS,10614,Hanna Moos,Germany,4/19/2020,39,18,390,0
WILMK,10615,Matti Karttunen,Finland,4/20/2020,55,24,550,0
GREAL,10616,Howard Snyder,USA,4/21/2020,38,263.5,380,0.05
GREAL,10616,Howard Snyder,USA,4/21/2020,56,38,560,0
GREAL,10616,Howard Snyder,USA,4/21/2020,70,15,700,0.05
GREAL,10616,Howard Snyder,USA,4/21/2020,71,21.5,710,0.05
GREAL,10617,Howard Snyder,USA,4/21/2020,59,55,590,0.15
MEREP,10618,Jean Fresniere,Canada,4/22/2020,6,25,60,0
MEREP,10618,Jean Fresniere,Canada,4/22/2020,56,38,560,0
MEREP,10618,Jean Fresniere,Canada,4/22/2020,68,12.5,680,0
MEREP,10619,Jean Fresniere,Canada,4/25/2020,21,10,210,0
MEREP,10619,Jean Fresniere,Canada,4/25/2020,22,21,220,0
LAUGB,10620,Yoshi Tannamuri,Canada,4/26/2020,24,4.5,240,0
LAUGB,10620,Yoshi Tannamuri,Canada,4/26/2020,52,7,520,0
ISLAT,10621,Helen Bennett,UK,4/26/2020,19,9.2,190,0
ISLAT,10621,Helen Bennett,UK,4/26/2020,23,9,230,0
ISLAT,10621,Helen Bennett,UK,4/26/2020,70,15,700,0
ISLAT,10621,Helen Bennett,UK,4/26/2020,71,21.5,710,0
RICAR,10622,Janete Limeira,Brazil,4/27/2020,2,19,20,0
RICAR,10622,Janete Limeira,Brazil,4/27/2020,68,12.5,680,0.2
FRANK,10623,Peter Franken,Germany,4/28/2020,14,23.25,140,0
FRANK,10623,Peter Franken,Germany,4/28/2020,19,9.2,190,0.1
FRANK,10623,Peter Franken,Germany,4/28/2020,21,10,210,0.1
FRANK,10623,Peter Franken,Germany,4/28/2020,24,4.5,240,0
FRANK,10623,Peter Franken,Germany,4/28/2020,35,18,350,0.1
THECR,10624,Liu Wong,USA,4/28/2020,28,45.6,280,0
THECR,10624,Liu Wong,USA,4/28/2020,29,123.79,290,0
THECR,10624,Liu Wong,USA,4/28/2020,44,19.45,440,0
ANATR,10625,Ana Trujillo,Mexico,4/29/2020,14,23.25,140,0
ANATR,10625,Ana Trujillo,Mexico,4/29/2020,42,14,420,0
ANATR,10625,Ana Trujillo,Mexico,4/29/2020,60,34,600,0
BERGS,10626,Christina Berglund,Sweden,5/2/2020,53,32.8,530,0
BERGS,10626,Christina Berglund,Sweden,5/2/2020,60,34,600,0
BERGS,10626,Christina Berglund,Sweden,5/2/2020,71,21.5,710,0
SAVEA,10627,Jose Pavarotti,USA,5/2/2020,62,49.3,620,0
SAVEA,10627,Jose Pavarotti,USA,5/2/2020,73,15,730,0.15
BLONP,10628,Frederique Citeaux,France,5/3/2020,1,18,10,0
GODOS,10629,Jose Pedro Freyre,Spain,5/3/2020,29,123.79,290,0
GODOS,10629,Jose Pedro Freyre,Spain,5/3/2020,64,33.25,640,0
KOENE,10630,Philip Cramer,Germany,5/4/2020,55,24,550,0.05
KOENE,10630,Philip Cramer,Germany,5/4/2020,76,18,760,0
LAMAI,10631,Annette Roulet,France,5/5/2020,75,7.75,750,0.1
WANDK,10632,Rita Muller,Germany,5/5/2020,2,19,20,0.05
WANDK,10632,Rita Muller,Germany,5/5/2020,33,2.5,330,0.05
ERNSH,10633,Roland Mendel,Austria,5/6/2020,12,38,120,0.15
ERNSH,10633,Roland Mendel,Austria,5/6/2020,13,6,130,0.15
ERNSH,10633,Roland Mendel,Austria,5/6/2020,26,31.23,260,0.15
ERNSH,10633,Roland Mendel,Austria,5/6/2020,62,49.3,620,0.15
FOLIG,10634,Martine Rance,France,5/6/2020,7,30,70,0
FOLIG,10634,Martine Rance,France,5/6/2020,18,62.5,180,0
FOLIG,10634,Martine Rance,France,5/6/2020,51,53,510,0
FOLIG,10634,Martine Rance,France,5/6/2020,75,7.75,750,0
MAGAA,10635,Giovanni Rovelli,Italy,5/9/2020,4,22,40,0.1
MAGAA,10635,Giovanni Rovelli,Italy,5/9/2020,5,21.35,50,0.1
MAGAA,10635,Giovanni Rovelli,Italy,5/9/2020,22,21,220,0
WARTH,10636,Pirkko Koskitalo,Finland,5/10/2020,4,22,40,0
WARTH,10636,Pirkko Koskitalo,Finland,5/10/2020,58,13.25,580,0
QUEEN,10637,Lucia Carvalho,Brazil,5/10/2020,11,21,110,0
QUEEN,10637,Lucia Carvalho,Brazil,5/10/2020,50,16.25,500,0.05
QUEEN,10637,Lucia Carvalho,Brazil,5/10/2020,56,38,560,0.05
LINOD,10638,Felipe Izquierdo,Venezuela,5/11/2020,45,9.5,450,0
LINOD,10638,Felipe Izquierdo,Venezuela,5/11/2020,65,21.05,650,0
LINOD,10638,Felipe Izquierdo,Venezuela,5/11/2020,72,34.8,720,0
SANTG,10639,Jonas Bergulfsen,Norway,5/11/2020,18,62.5,180,0
WANDK,10640,Rita Muller,Germany,5/12/2020,69,36,690,0.25
WANDK,10640,Rita Muller,Germany,5/12/2020,70,15,700,0.25
HILAA,10641,Carlos Hernandez,Venezuela,5/13/2020,2,19,20,0
HILAA,10641,Carlos Hernandez,Venezuela,5/13/2020,40,18.4,400,0
SIMOB,10642,Jytte Petersen,Denmark,5/13/2020,21,10,210,0.2
SIMOB,10642,Jytte Petersen,Denmark,5/13/2020,61,28.5,610,0.2
ALFKI,10643,Maria Anders,Germany,5/16/2020,28,45.6,280,0.25
ALFKI,10643,Maria Anders,Germany,5/16/2020,39,18,390,0.25
ALFKI,10643,Maria Anders,Germany,5/16/2020,46,12,460,0.25
WELLI,10644,Paula Parente,Brazil,5/16/2020,18,62.5,180,0.1
WELLI,10644,Paula Parente,Brazil,5/16/2020,43,46,430,0
WELLI,10644,Paula Parente,Brazil,5/16/2020,46,12,460,0.1
HANAR,10645,Mario Pontes,Brazil,5/17/2020,18,62.5,180,0
HANAR,10645,Mario Pontes,Brazil,5/17/2020,36,19,360,0
HUNGO,10646,Patricia McKenna,Ireland,5/18/2020,1,18,10,0.25
HUNGO,10646,Patricia McKenna,Ireland,5/18/2020,10,31,100,0.25
HUNGO,10646,Patricia McKenna,Ireland,5/18/2020,71,21.5,710,0.25
HUNGO,10646,Patricia McKenna,Ireland,5/18/2020,77,13,770,0.25
QUEDE,10647,Bernardo Batista,Brazil,5/18/2020,19,9.2,190,0
QUEDE,10647,Bernardo Batista,Brazil,5/18/2020,39,18,390,0
RICAR,10648,Janete Limeira,Brazil,5/19/2020,22,21,220,0
RICAR,10648,Janete Limeira,Brazil,5/19/2020,24,4.5,240,0.15
MAISD,10649,Catherine Dewey,Belgium,5/19/2020,28,45.6,280,0
MAISD,10649,Catherine Dewey,Belgium,5/19/2020,72,34.8,720,0
FAMIA,10650,Aria Cruz,Brazil,5/20/2020,30,25.89,300,0
FAMIA,10650,Aria Cruz,Brazil,5/20/2020,53,32.8,530,0.05
FAMIA,10650,Aria Cruz,Brazil,5/20/2020,54,7.45,540,0
WANDK,10651,Rita Muller,Germany,5/23/2020,19,9.2,190,0.25
WANDK,10651,Rita Muller,Germany,5/23/2020,22,21,220,0.25
GOURL,10652,Andre Fonseca,Brazil,5/23/2020,30,25.89,300,0.25
GOURL,10652,Andre Fonseca,Brazil,5/23/2020,42,14,420,0
FRANK,10653,Peter Franken,Germany,5/24/2020,16,17.45,160,0.1
FRANK,10653,Peter Franken,Germany,5/24/2020,60,34,600,0.1
BERGS,10654,Christina Berglund,Sweden,5/24/2020,4,22,40,0.1
BERGS,10654,Christina Berglund,Sweden,5/24/2020,39,18,390,0.1
BERGS,10654,Christina Berglund,Sweden,5/24/2020,54,7.45,540,0.1
REGGC,10655,Maurizio Moroni,Italy,5/25/2020,41,9.65,410,0.2
GREAL,10656,Howard Snyder,USA,5/26/2020,14,23.25,140,0.1
GREAL,10656,Howard Snyder,USA,5/26/2020,44,19.45,440,0.1
GREAL,10656,Howard Snyder,USA,5/26/2020,47,9.5,470,0.1
SAVEA,10657,Jose Pavarotti,USA,5/26/2020,15,15.5,150,0
SAVEA,10657,Jose Pavarotti,USA,5/26/2020,41,9.65,410,0
SAVEA,10657,Jose Pavarotti,USA,5/26/2020,46,12,460,0
SAVEA,10657,Jose Pavarotti,USA,5/26/2020,47,9.5,470,0
SAVEA,10657,Jose Pavarotti,USA,5/26/2020,56,38,560,0
SAVEA,10657,Jose Pavarotti,USA,5/26/2020,60,34,600,0
QUICK,10658,Horst Kloss,Germany,5/27/2020,21,10,210,0
QUICK,10658,Horst Kloss,Germany,5/27/2020,40,18.4,400,0.05
